objective,learning_rate,n_estimators,max_depth,min_child_weight,gamma,subsample,nthread,scale_pos_weight,lambda,eta,verbosity,eval_metric,seed,max_delta_step,sampling_method,colsample_bytree,colsample_bylevel,colsample_bynode,gpu_id,tree_method,max_leaves,num_parallel_tree,roc_auc
binary:logistic,0.9400000000000001,52,14,81.91593352883676,0.06666666666666667,0.3333333333333333,5,0.5909090909090909,45.650048875855326,0.01,1,auc,29,0.6299212598425197,gradient_based,0.13333333333333333,0.13333333333333333,0.4666666666666667,0,gpu_hist,20,16,0.5
binary:logistic,1.0,30,20,53.27468230694037,0.2,0.4666666666666667,5,0.5909090909090909,52.49266862170088,0.001,1,auc,86,5.984251968503937,uniform,0.5333333333333333,0.7333333333333333,0.8666666666666667,0,gpu_hist,28,9,0.5
binary:logistic,0.8200000000000001,100,13,91.49560117302052,0.8,0.4666666666666667,5,0.5909090909090909,16.422287390029325,0.01,1,auc,100,9.37007874015748,gradient_based,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,gpu_hist,28,21,0.5
binary:logistic,0.22,67,9,26.97947214076246,0.9333333333333333,0.13333333333333333,5,0.5909090909090909,19.745845552297165,0.01,1,auc,48,4.094488188976378,gradient_based,0.6666666666666666,0.7333333333333333,0.6,0,gpu_hist,20,4,0.99737962659679
binary:logistic,0.9400000000000001,57,7,5.083088954056696,0.8666666666666667,0.4666666666666667,5,0.5909090909090909,31.47605083088954,0.1,1,auc,66,0.07874015748031496,uniform,0.8666666666666667,0.7333333333333333,0.8,0,gpu_hist,30,28,0.99737962659679
binary:logistic,0.7599999999999999,100,20,1.3685239491691104,0.26666666666666666,0.7333333333333333,5,0.5909090909090909,42.81524926686217,0.0001,1,auc,40,0.5511811023622047,gradient_based,0.4666666666666667,1.0,0.6666666666666666,0,gpu_hist,23,30,0.9931215198165738
binary:logistic,0.52,94,20,61.87683284457478,0.2,0.5333333333333333,5,0.5909090909090909,23.46041055718475,0.01,1,auc,100,1.6535433070866143,uniform,0.8666666666666667,0.7333333333333333,0.5333333333333333,0,gpu_hist,3,18,0.5
binary:logistic,0.16,56,20,47.31182795698925,0.6666666666666666,0.3333333333333333,5,0.5909090909090909,66.08015640273705,0.1,1,auc,73,2.5196850393700787,uniform,0.13333333333333333,0.2,0.4666666666666667,0,gpu_hist,17,3,0.5
binary:logistic,0.7,31,20,85.5327468230694,0.8,0.4,5,0.5909090909090909,42.13098729227762,0.01,1,auc,100,7.244094488188977,gradient_based,0.06666666666666667,0.7333333333333333,0.06666666666666667,0,gpu_hist,10,4,0.5
binary:logistic,0.4,60,20,67.44868035190615,0.8,0.7333333333333333,5,0.5909090909090909,43.499511241446726,0.1,1,auc,45,3.3858267716535435,uniform,0.06666666666666667,0.4,0.6,0,gpu_hist,18,12,0.5
binary:logistic,0.28,100,20,8.993157380254155,0.26666666666666666,0.06666666666666667,5,0.5909090909090909,42.22873900293255,0.1,1,auc,11,9.05511811023622,gradient_based,0.8,0.5333333333333333,0.7333333333333333,0,gpu_hist,30,2,0.998689813298395
binary:logistic,0.1,93,20,29.32551319648094,0.8,0.7333333333333333,5,0.5909090909090909,49.65786901270772,0.1,1,auc,25,9.606299212598424,gradient_based,0.26666666666666666,0.7333333333333333,0.7333333333333333,0,gpu_hist,5,1,0.996069439895185
binary:logistic,0.28,93,11,30.303030303030305,1.0,0.26666666666666666,5,0.5909090909090909,54.54545454545454,0.001,1,auc,100,4.173228346456693,uniform,0.26666666666666666,0.5333333333333333,0.5333333333333333,0,gpu_hist,21,30,0.5
binary:logistic,0.4600000000000001,33,16,13.098729227761485,0.6,0.13333333333333333,5,0.5909090909090909,67.25317693059628,0.1,1,auc,11,9.05511811023622,gradient_based,0.8,1.0,0.7333333333333333,0,gpu_hist,30,6,0.9993449066491975
binary:logistic,0.52,100,17,20.918866080156402,0.4666666666666667,0.5333333333333333,5,0.5909090909090909,71.16324535679375,0.01,1,auc,73,1.8110236220472442,gradient_based,0.3333333333333333,0.4,0.5333333333333333,0,gpu_hist,29,27,0.9977071732721913
binary:logistic,0.88,37,5,91.49560117302052,0.8,0.4666666666666667,5,0.5909090909090909,16.422287390029325,0.01,1,auc,92,3.4645669291338583,gradient_based,0.7333333333333333,0.9333333333333333,0.6666666666666666,0,gpu_hist,25,6,0.5
binary:logistic,0.22,64,9,12.316715542521994,0.8666666666666667,0.9333333333333333,5,0.5909090909090909,3.6168132942326494,0.001,1,auc,10,1.4173228346456692,gradient_based,0.6,0.4,0.6,0,gpu_hist,17,22,0.9970520799213888
binary:logistic,0.16,100,9,61.58357771260997,0.8,0.26666666666666666,5,0.5909090909090909,77.81036168132943,0.0001,1,auc,99,4.409448818897638,gradient_based,0.4666666666666667,0.26666666666666666,0.2,0,gpu_hist,15,16,0.5
binary:logistic,0.8200000000000001,69,20,47.214076246334315,0.8,0.4,5,0.5909090909090909,42.13098729227762,0.01,1,auc,100,7.244094488188977,gradient_based,0.4666666666666667,1.0,0.0,0,gpu_hist,30,26,0.9919751064526695
binary:logistic,0.8200000000000001,17,14,23.75366568914956,1.0,0.4666666666666667,5,0.5909090909090909,49.65786901270772,0.0001,1,auc,65,8.11023622047244,gradient_based,0.13333333333333333,0.4666666666666667,0.4666666666666667,0,gpu_hist,8,10,0.996069439895185
binary:logistic,0.1,93,11,27.174975562072333,0.4666666666666667,0.9333333333333333,5,0.5909090909090909,0.2932551319648094,0.01,1,auc,25,0.39370078740157477,gradient_based,0.26666666666666666,0.7333333333333333,0.8,0,gpu_hist,5,1,0.996560759908287
binary:logistic,0.7599999999999999,100,20,17.98631476050831,0.26666666666666666,0.9333333333333333,5,0.5909090909090909,90.22482893450635,0.01,1,auc,29,0.6299212598425197,gradient_based,0.13333333333333333,0.13333333333333333,0.4666666666666667,0,gpu_hist,20,16,0.998689813298395
binary:logistic,0.16,90,20,19.159335288367547,0.4666666666666667,0.7333333333333333,5,0.5909090909090909,64.613880742913,0.0001,1,auc,25,7.795275590551181,uniform,0.6666666666666666,0.5333333333333333,0.7333333333333333,0,gpu_hist,22,5,0.9957418932197838
binary:logistic,0.4,100,17,11.04594330400782,0.0,0.4666666666666667,5,0.5909090909090909,47.214076246334315,0.1,1,auc,22,9.37007874015748,gradient_based,0.3333333333333333,0.3333333333333333,0.9333333333333333,0,gpu_hist,0,14,0.9980347199475925
binary:logistic,0.9400000000000001,52,3,17.98631476050831,0.2,0.6666666666666666,5,0.5909090909090909,90.22482893450635,0.01,1,auc,29,0.6299212598425197,gradient_based,0.13333333333333333,0.13333333333333333,0.5333333333333333,0,gpu_hist,20,9,0.998689813298395
binary:logistic,0.52,34,19,67.25317693059628,0.26666666666666666,0.2,5,0.5909090909090909,34.21309872922776,0.01,1,auc,11,3.858267716535433,uniform,0.4666666666666667,0.2,0.8,0,gpu_hist,12,15,0.5
binary:logistic,0.52,100,7,12.609970674486803,0.6666666666666666,0.6,5,0.5909090909090909,39.882697947214076,0.01,1,auc,73,1.8110236220472442,gradient_based,0.3333333333333333,0.4,0.5333333333333333,0,gpu_hist,29,27,0.998689813298395
binary:logistic,0.1,93,11,29.03225806451613,0.3333333333333333,0.0,5,0.5909090909090909,73.80254154447702,0.001,1,auc,66,6.929133858267717,uniform,1.0,0.8,0.7333333333333333,0,gpu_hist,5,1,0.5
binary:logistic,0.28,100,5,33.33333333333333,1.0,0.0,5,0.5909090909090909,86.51026392961877,0.01,1,auc,82,2.9921259842519685,gradient_based,0.3333333333333333,0.13333333333333333,0.9333333333333333,0,gpu_hist,5,2,0.996069439895185
binary:logistic,0.4,47,20,19.159335288367547,0.4666666666666667,0.7333333333333333,5,0.5909090909090909,85.43499511241447,0.0001,1,auc,25,9.84251968503937,uniform,0.8666666666666667,0.7333333333333333,0.13333333333333333,0,gpu_hist,29,27,0.9980347199475925
binary:logistic,0.16,100,17,2.6392961876832843,0.6666666666666666,0.26666666666666666,5,0.5909090909090909,66.08015640273705,0.1,1,auc,73,2.5196850393700787,uniform,0.2,0.4,0.3333333333333333,0,gpu_hist,30,30,0.9980347199475925
binary:logistic,0.4600000000000001,100,7,12.609970674486803,0.9333333333333333,0.6,5,0.5909090909090909,47.60508308895406,0.0001,1,auc,98,4.645669291338582,gradient_based,0.7333333333333333,0.5333333333333333,0.26666666666666666,0,gpu_hist,18,16,0.9983622666229938
binary:logistic,0.1,9,9,12.316715542521994,0.8666666666666667,1.0,5,0.5909090909090909,8.797653958944283,0.001,1,auc,10,1.4173228346456692,gradient_based,0.6,0.4,0.6,0,gpu_hist,17,23,0.9977071732721913
binary:logistic,0.7599999999999999,100,20,14.467253176930598,0.06666666666666667,0.0,5,0.5909090909090909,47.50733137829912,0.1,1,auc,64,9.52755905511811,uniform,0.6666666666666666,0.5333333333333333,0.8666666666666667,0,gpu_hist,3,30,0.5
binary:logistic,0.8200000000000001,17,14,23.75366568914956,0.9333333333333333,0.6,5,0.5909090909090909,34.01759530791789,0.0001,1,auc,82,8.11023622047244,gradient_based,0.13333333333333333,0.4,0.4666666666666667,0,gpu_hist,8,10,0.9970520799213888
binary:logistic,0.88,37,5,43.10850439882698,0.8666666666666667,0.5333333333333333,5,0.5909090909090909,64.51612903225806,0.001,1,auc,89,8.11023622047244,gradient_based,0.6,1.0,0.7333333333333333,0,gpu_hist,12,11,0.9959056665574844
binary:logistic,0.22,86,20,9.775171065493646,0.9333333333333333,0.6,5,0.5909090909090909,22.971652003910066,0.001,1,auc,84,0.07874015748031496,gradient_based,1.0,0.26666666666666666,0.2,0,gpu_hist,27,29,0.99737962659679
binary:logistic,0.4600000000000001,74,7,12.609970674486803,0.8666666666666667,0.6,5,0.5909090909090909,39.784946236559136,0.0001,1,auc,98,4.645669291338582,gradient_based,0.7333333333333333,0.4666666666666667,0.26666666666666666,0,gpu_hist,18,6,0.9983622666229938
binary:logistic,0.4600000000000001,100,7,12.805474095796676,0.26666666666666666,0.3333333333333333,5,0.5909090909090909,31.573802541544477,0.1,1,auc,100,5.354330708661418,gradient_based,0.7333333333333333,0.5333333333333333,0.7333333333333333,0,gpu_hist,18,16,0.9980347199475925
binary:logistic,0.4,100,20,57.18475073313783,1.0,0.06666666666666667,5,0.5909090909090909,87.48778103616813,0.01,1,auc,29,2.5196850393700787,uniform,0.6666666666666666,0.13333333333333333,0.9333333333333333,0,gpu_hist,22,10,0.5
binary:logistic,0.52,12,20,77.12609970674487,0.13333333333333333,0.3333333333333333,5,0.5909090909090909,64.32062561094818,0.0001,1,auc,39,0.15748031496062992,gradient_based,0.6,0.4,0.0,0,gpu_hist,7,14,0.5
binary:logistic,0.4600000000000001,77,10,74.87781036168133,0.6666666666666666,0.6,5,0.5909090909090909,39.784946236559136,0.0001,1,auc,98,4.645669291338582,gradient_based,0.7333333333333333,0.5333333333333333,0.26666666666666666,0,gpu_hist,19,16,0.5
binary:logistic,0.8200000000000001,70,3,18.7683284457478,0.06666666666666667,0.9333333333333333,5,0.5909090909090909,54.154447702834794,0.001,1,auc,100,8.503937007874017,gradient_based,0.4,0.4,0.8,0,gpu_hist,24,26,0.9967245332459876
binary:logistic,0.88,100,3,28.641251221896386,0.13333333333333333,1.0,5,0.5909090909090909,73.80254154447702,0.001,1,auc,66,6.929133858267717,uniform,1.0,0.9333333333333333,0.2,0,gpu_hist,21,18,0.9950867998689814
binary:logistic,0.7,100,3,28.739002932551323,0.2,0.5333333333333333,5,0.5909090909090909,90.32258064516128,0.1,1,auc,100,0.6299212598425197,uniform,0.6666666666666666,0.3333333333333333,0.7333333333333333,0,gpu_hist,21,18,0.5
binary:logistic,0.16,30,20,25.61094819159335,0.06666666666666667,0.8666666666666667,5,0.5909090909090909,97.94721407624634,0.0001,1,auc,100,6.377952755905511,gradient_based,1.0,0.9333333333333333,0.6666666666666666,0,gpu_hist,18,22,0.9937766131673763
binary:logistic,0.4600000000000001,100,7,12.609970674486803,0.6666666666666666,0.7333333333333333,5,0.5909090909090909,42.32649071358749,0.0001,1,auc,40,0.5511811023622047,gradient_based,0.4666666666666667,0.0,0.6666666666666666,0,gpu_hist,22,16,0.9983622666229938
binary:logistic,0.8200000000000001,100,1,3.714565004887586,0.8666666666666667,0.5333333333333333,5,0.5909090909090909,64.22287390029325,0.001,1,auc,100,6.614173228346457,gradient_based,0.8,0.5333333333333333,0.7333333333333333,0,gpu_hist,30,2,0.9957418932197838
binary:logistic,0.22,100,20,5.278592375366569,0.26666666666666666,0.6666666666666666,5,0.5909090909090909,48.87585532746823,0.001,1,auc,89,8.11023622047244,gradient_based,0.4666666666666667,0.8,0.2,0,gpu_hist,27,29,0.9970520799213888
binary:logistic,0.22,60,20,6.256109481915933,0.8,0.7333333333333333,5,0.5909090909090909,56.30498533724341,0.001,1,auc,90,7.244094488188977,gradient_based,0.6666666666666666,0.4666666666666667,0.8,0,gpu_hist,10,10,0.9950867998689813
binary:logistic,0.4,100,20,50.83088954056696,0.26666666666666666,0.13333333333333333,5,0.5909090909090909,89.05180840664711,0.1,1,auc,100,6.299212598425196,uniform,0.8666666666666667,0.3333333333333333,0.0,0,gpu_hist,23,25,0.5
binary:logistic,0.7599999999999999,78,7,36.4613880742913,0.4666666666666667,0.6666666666666666,5,0.5909090909090909,64.80938416422288,0.0001,1,auc,100,7.165354330708661,uniform,0.0,0.6,0.0,0,gpu_hist,25,3,0.5
binary:logistic,0.4,100,20,0.39100684261974583,0.13333333333333333,0.6666666666666666,5,0.5909090909090909,71.0654936461388,0.01,1,auc,21,7.637795275590551,gradient_based,0.8666666666666667,1.0,0.3333333333333333,0,gpu_hist,6,25,0.9931215198165738
binary:logistic,0.33999999999999997,33,4,4.007820136852395,0.13333333333333333,0.06666666666666667,5,0.5909090909090909,74.58455522971651,0.0001,1,auc,100,0.47244094488188976,gradient_based,0.5333333333333333,0.6666666666666666,0.2,0,gpu_hist,19,29,0.9980347199475925
binary:logistic,0.4,99,20,81.03616813294232,0.4666666666666667,0.4666666666666667,5,0.5909090909090909,87.48778103616813,0.001,1,auc,98,6.141732283464567,gradient_based,0.6,0.3333333333333333,0.8666666666666667,0,gpu_hist,22,2,0.5
binary:logistic,0.4,23,4,69.40371456500489,0.8666666666666667,0.6,5,0.5909090909090909,40.66471163245357,0.0001,1,auc,100,7.322834645669292,uniform,0.8666666666666667,1.0,0.6666666666666666,0,gpu_hist,1,16,0.5
binary:logistic,0.4600000000000001,19,10,98.33822091886609,0.26666666666666666,0.3333333333333333,5,0.5909090909090909,50.9286412512219,0.0001,1,auc,61,1.889763779527559,uniform,0.5333333333333333,0.3333333333333333,0.2,0,gpu_hist,22,21,0.5
binary:logistic,0.52,100,4,63.049853372434015,0.8666666666666667,0.06666666666666667,5,0.5909090909090909,21.994134897360702,0.01,1,auc,82,1.8110236220472442,uniform,0.4,1.0,1.0,0,gpu_hist,2,24,0.5
binary:logistic,0.1,53,7,1.0752688172043012,0.3333333333333333,0.13333333333333333,5,0.5909090909090909,95.50342130987292,0.001,1,auc,100,2.8346456692913384,uniform,0.5333333333333333,0.4666666666666667,0.2,0,gpu_hist,5,17,0.9977071732721913
binary:logistic,1.0,100,2,77.90811339198436,0.4666666666666667,0.06666666666666667,5,0.5909090909090909,44.37927663734115,0.0001,1,auc,73,8.346456692913385,uniform,0.5333333333333333,0.9333333333333333,0.06666666666666667,0,gpu_hist,18,9,0.5
binary:logistic,0.58,88,20,44.28152492668622,0.9333333333333333,0.13333333333333333,5,0.5909090909090909,12.903225806451612,0.001,1,auc,59,8.26771653543307,uniform,0.2,0.8,1.0,0,gpu_hist,6,29,0.5
binary:logistic,0.1,22,20,2.932551319648094,0.6666666666666666,0.4666666666666667,5,0.5909090909090909,72.9227761485826,0.1,1,auc,100,7.874015748031496,uniform,0.0,0.4,0.6666666666666666,0,gpu_hist,3,20,0.9967245332459875
binary:logistic,0.58,10,20,10.850439882697946,0.26666666666666666,1.0,5,0.5909090909090909,97.75171065493646,0.01,1,auc,31,4.724409448818897,gradient_based,0.8,0.0,0.06666666666666667,0,gpu_hist,14,28,0.9980347199475925
binary:logistic,0.28,39,20,65.00488758553274,0.2,0.26666666666666666,5,0.5909090909090909,2.932551319648094,0.0001,1,auc,24,5.748031496062992,uniform,0.06666666666666667,0.7333333333333333,0.4666666666666667,0,gpu_hist,27,1,0.5
binary:logistic,0.9400000000000001,100,4,82.99120234604106,0.7333333333333333,0.7333333333333333,5,0.5909090909090909,39.98044965786901,0.0001,1,auc,29,5.984251968503937,uniform,0.06666666666666667,0.7333333333333333,1.0,0,gpu_hist,28,20,0.5
binary:logistic,0.64,88,20,61.3880742913001,0.06666666666666667,1.0,5,0.5909090909090909,68.42619745845552,0.1,1,auc,86,2.047244094488189,gradient_based,0.06666666666666667,0.0,0.0,0,gpu_hist,6,21,0.5
binary:logistic,0.33999999999999997,97,5,77.2238514173998,0.0,0.8666666666666667,5,0.5909090909090909,22.776148582600193,0.001,1,auc,100,0.0,gradient_based,0.6666666666666666,0.4,0.6666666666666666,0,gpu_hist,3,26,0.5
binary:logistic,0.28,88,14,91.88660801564026,0.0,0.4,5,0.5909090909090909,83.38220918866081,0.1,1,auc,100,9.921259842519685,gradient_based,0.06666666666666667,0.8,0.0,0,gpu_hist,9,21,0.5
binary:logistic,1.0,44,20,37.82991202346041,0.2,0.26666666666666666,5,0.5909090909090909,28.739002932551323,0.01,1,auc,72,4.960629921259843,uniform,0.8666666666666667,0.3333333333333333,0.3333333333333333,0,gpu_hist,7,23,0.5
binary:logistic,0.58,100,1,35.19061583577713,0.8666666666666667,0.6666666666666666,5,0.5909090909090909,53.665689149560116,0.0001,1,auc,26,3.3070866141732287,uniform,0.7333333333333333,0.4,0.6,0,gpu_hist,20,9,0.5
binary:logistic,0.9400000000000001,32,20,69.20821114369502,0.7333333333333333,0.26666666666666666,5,0.5909090909090909,50.9286412512219,0.01,1,auc,100,8.740157480314961,gradient_based,1.0,0.3333333333333333,0.13333333333333333,0,gpu_hist,26,19,0.5
binary:logistic,0.9400000000000001,49,20,15.444770283479961,1.0,0.5333333333333333,5,0.5909090909090909,68.32844574780059,0.1,1,auc,59,3.228346456692913,uniform,0.3333333333333333,0.4,0.4666666666666667,0,gpu_hist,20,16,0.9980347199475925
binary:logistic,0.22,44,20,6.744868035190615,0.9333333333333333,0.0,5,0.5909090909090909,10.654936461388074,0.0001,1,auc,100,5.590551181102362,uniform,0.6,0.6666666666666666,0.4,0,gpu_hist,29,15,0.5
binary:logistic,0.4600000000000001,100,9,69.99022482893452,0.9333333333333333,0.9333333333333333,5,0.5909090909090909,68.42619745845552,0.0001,1,auc,100,2.5196850393700787,gradient_based,0.5333333333333333,0.26666666666666666,0.6,0,gpu_hist,5,7,0.5
binary:logistic,0.8200000000000001,65,19,14.369501466275661,0.26666666666666666,0.26666666666666666,5,0.5909090909090909,51.12414467253177,0.01,1,auc,100,3.3858267716535435,uniform,0.4,0.5333333333333333,0.6,0,gpu_hist,30,13,0.5
binary:logistic,0.7,96,3,66.95992179863147,0.6666666666666666,0.26666666666666666,5,0.5909090909090909,47.116324535679375,0.1,1,auc,100,2.8346456692913384,gradient_based,0.6,0.13333333333333333,0.3333333333333333,0,gpu_hist,20,23,0.5
binary:logistic,0.4600000000000001,6,18,98.72922776148583,0.0,0.9333333333333333,5,0.5909090909090909,79.56989247311827,0.0001,1,auc,100,6.456692913385826,gradient_based,1.0,0.3333333333333333,0.3333333333333333,0,gpu_hist,26,30,0.5
binary:logistic,0.4600000000000001,100,20,91.00684261974584,0.5333333333333333,1.0,5,0.5909090909090909,81.32942326490713,0.0001,1,auc,57,5.748031496062992,gradient_based,0.06666666666666667,1.0,0.5333333333333333,0,gpu_hist,9,3,0.5
binary:logistic,0.7599999999999999,45,20,19.745845552297165,0.6,0.8,5,0.5909090909090909,82.20918866080157,0.01,1,auc,17,4.488188976377953,uniform,0.06666666666666667,0.8,0.13333333333333333,0,gpu_hist,2,27,0.9983622666229938
binary:logistic,0.33999999999999997,54,11,33.33333333333333,0.6666666666666666,0.3333333333333333,5,0.5909090909090909,62.17008797653959,0.1,1,auc,96,4.803149606299212,uniform,0.5333333333333333,0.4,0.4,0,gpu_hist,25,13,0.5
binary:logistic,0.4,100,20,78.49462365591397,1.0,0.06666666666666667,5,0.5909090909090909,58.55327468230694,0.1,1,auc,92,1.889763779527559,uniform,0.9333333333333333,0.06666666666666667,0.06666666666666667,0,gpu_hist,27,8,0.5
binary:logistic,0.28,100,19,26.392961876832842,0.13333333333333333,0.06666666666666667,5,0.5909090909090909,13.196480938416421,0.01,1,auc,77,1.0236220472440944,gradient_based,0.2,0.4666666666666667,0.8666666666666667,0,gpu_hist,28,21,0.9983622666229938
binary:logistic,0.88,41,20,40.371456500488755,0.6,0.0,5,0.5909090909090909,74.7800586510264,0.001,1,auc,34,7.795275590551181,uniform,0.8666666666666667,0.4666666666666667,0.9333333333333333,0,gpu_hist,13,15,0.5
binary:logistic,0.52,100,20,62.75659824046921,0.9333333333333333,0.7333333333333333,5,0.5909090909090909,91.6911045943304,0.1,1,auc,100,3.7007874015748032,gradient_based,0.06666666666666667,0.3333333333333333,0.5333333333333333,0,gpu_hist,26,8,0.5
binary:logistic,0.4600000000000001,96,15,70.86999022482894,0.0,0.2,5,0.5909090909090909,66.56891495601172,0.0001,1,auc,53,7.165354330708661,uniform,0.26666666666666666,0.13333333333333333,0.7333333333333333,0,gpu_hist,17,7,0.5
binary:logistic,0.33999999999999997,8,20,44.770283479960895,0.8,0.4666666666666667,5,0.5909090909090909,70.96774193548387,0.001,1,auc,55,6.299212598425196,gradient_based,0.26666666666666666,0.3333333333333333,0.06666666666666667,0,gpu_hist,26,14,0.9970520799213889
binary:logistic,0.7599999999999999,27,20,81.03616813294232,0.9333333333333333,0.06666666666666667,5,0.5909090909090909,93.93939393939394,0.001,1,auc,11,5.8267716535433065,gradient_based,1.0,0.06666666666666667,0.6,0,gpu_hist,23,26,0.5
binary:logistic,1.0,100,17,83.38220918866081,0.8,0.5333333333333333,5,0.5909090909090909,51.12414467253177,0.0001,1,auc,36,8.503937007874017,uniform,0.4,0.0,0.5333333333333333,0,gpu_hist,3,6,0.5
binary:logistic,1.0,6,20,41.73998044965787,0.8,0.9333333333333333,5,0.5909090909090909,57.96676441837732,0.0001,1,auc,18,4.881889763779528,uniform,0.26666666666666666,0.8666666666666667,0.13333333333333333,0,gpu_hist,3,12,0.5
binary:logistic,0.9400000000000001,100,20,47.898338220918866,0.8666666666666667,0.6666666666666666,5,0.5909090909090909,24.437927663734115,0.01,1,auc,45,6.771653543307087,gradient_based,0.2,0.6,0.8,0,gpu_hist,23,30,0.5
binary:logistic,0.16,65,20,67.74193548387096,0.9333333333333333,0.0,5,0.5909090909090909,21.994134897360702,0.0001,1,auc,49,4.803149606299212,uniform,0.13333333333333333,0.7333333333333333,0.8,0,gpu_hist,25,24,0.5
binary:logistic,0.22,46,9,77.51710654936461,0.06666666666666667,0.8666666666666667,5,0.5909090909090909,18.57282502443793,0.1,1,auc,25,7.086614173228346,uniform,0.06666666666666667,0.8,0.6666666666666666,0,gpu_hist,29,15,0.5
binary:logistic,0.16,99,15,4.301075268817205,0.5333333333333333,0.13333333333333333,5,0.5909090909090909,25.61094819159335,0.001,1,auc,100,5.039370078740157,gradient_based,0.5333333333333333,0.2,0.3333333333333333,0,gpu_hist,20,11,0.9980347199475925
binary:logistic,0.1,100,20,6.744868035190615,0.13333333333333333,0.7333333333333333,5,0.5909090909090909,84.84848484848484,0.0001,1,auc,69,2.5196850393700787,uniform,0.2,0.26666666666666666,0.6666666666666666,0,gpu_hist,30,12,0.9977071732721913
binary:logistic,0.4600000000000001,80,5,6.0606060606060606,0.0,0.2,5,0.5909090909090909,94.81915933528838,0.001,1,auc,49,2.5984251968503935,gradient_based,0.6,0.8666666666666667,0.13333333333333333,0,gpu_hist,2,13,0.9980347199475925
binary:logistic,0.22,100,1,23.16715542521994,0.4,0.3333333333333333,5,0.5909090909090909,28.445747800586513,0.0001,1,auc,44,1.8110236220472442,uniform,0.8,0.6666666666666666,0.13333333333333333,0,gpu_hist,8,4,0.5
binary:logistic,0.9400000000000001,61,12,86.99902248289345,0.2,0.9333333333333333,5,0.5909090909090909,71.16324535679375,0.001,1,auc,88,5.590551181102362,uniform,0.26666666666666666,0.26666666666666666,0.13333333333333333,0,gpu_hist,22,28,0.5
binary:logistic,0.58,100,20,88.26979472140762,0.3333333333333333,0.2,5,0.5909090909090909,0.19550342130987292,0.01,1,auc,100,3.228346456692913,uniform,0.06666666666666667,0.5333333333333333,0.0,0,gpu_hist,26,8,0.5
binary:logistic,0.33999999999999997,35,3,51.71065493646139,0.0,0.3333333333333333,5,0.5909090909090909,75.46432062561095,0.1,1,auc,71,3.3070866141732287,uniform,0.8,0.26666666666666666,1.0,0,gpu_hist,6,10,0.5
binary:logistic,0.4600000000000001,22,20,42.619745845552295,0.2,1.0,5,0.5909090909090909,30.98729227761486,0.0001,1,auc,29,1.889763779527559,gradient_based,0.26666666666666666,0.4,0.6,0,gpu_hist,5,6,0.5
binary:logistic,0.58,100,18,42.13098729227762,0.8,0.5333333333333333,5,0.5909090909090909,45.74780058651026,0.0001,1,auc,74,5.984251968503937,gradient_based,0.8666666666666667,0.2,0.8666666666666667,0,gpu_hist,30,5,0.996560759908287
binary:logistic,0.7599999999999999,67,18,94.72140762463343,0.5333333333333333,0.06666666666666667,5,0.5909090909090909,82.99120234604106,0.0001,1,auc,51,5.8267716535433065,gradient_based,0.9333333333333333,0.3333333333333333,0.5333333333333333,0,gpu_hist,6,3,0.5
binary:logistic,0.88,98,20,36.36363636363637,0.8666666666666667,0.8,5,0.5909090909090909,35.97262952101662,0.0001,1,auc,30,9.291338582677165,uniform,0.7333333333333333,1.0,0.8,0,gpu_hist,7,7,0.5
binary:logistic,0.58,76,13,43.79276637341153,0.13333333333333333,0.6666666666666666,5,0.5909090909090909,9.579667644183774,0.001,1,auc,87,7.0078740157480315,gradient_based,0.8666666666666667,0.8666666666666667,0.3333333333333333,0,gpu_hist,0,4,0.9572551588601377
binary:logistic,0.88,100,20,37.634408602150536,0.5333333333333333,0.6666666666666666,5,0.5909090909090909,41.837732160312804,0.001,1,auc,44,7.165354330708661,gradient_based,0.8666666666666667,0.13333333333333333,0.26666666666666666,0,gpu_hist,6,30,0.9967245332459875
binary:logistic,0.58,25,20,42.42424242424242,0.6,0.4666666666666667,5,0.5909090909090909,41.05571847507331,0.0001,1,auc,94,0.47244094488188976,gradient_based,0.5333333333333333,0.13333333333333333,0.06666666666666667,0,gpu_hist,1,25,0.5
binary:logistic,1.0,32,6,27.859237536656888,0.4,0.8666666666666667,5,0.5909090909090909,52.003910068426194,0.1,1,auc,100,8.26771653543307,uniform,0.2,0.3333333333333333,0.8,0,gpu_hist,10,7,0.9983622666229938
binary:logistic,0.22,100,5,91.10459433040077,0.5333333333333333,0.3333333333333333,5,0.5909090909090909,21.309872922776147,0.1,1,auc,75,8.031496062992126,gradient_based,0.5333333333333333,0.8666666666666667,0.26666666666666666,0,gpu_hist,10,4,0.5
binary:logistic,1.0,100,20,0.5865102639296188,0.4,0.6666666666666666,5,0.5909090909090909,24.53567937438905,0.1,1,auc,81,0.8661417322834646,gradient_based,0.4666666666666667,0.9333333333333333,0.7333333333333333,0,gpu_hist,20,10,0.9947592531935802
binary:logistic,0.16,47,16,1.270772238514174,0.6666666666666666,1.0,5,0.5909090909090909,18.181818181818183,0.0001,1,auc,100,2.440944881889764,uniform,0.6,0.13333333333333333,0.2,0,gpu_hist,19,2,0.9977071732721913
binary:logistic,0.88,89,19,55.718475073313776,0.6,0.26666666666666666,5,0.5909090909090909,93.841642228739,0.0001,1,auc,63,9.37007874015748,uniform,0.2,0.9333333333333333,0.06666666666666667,0,gpu_hist,5,15,0.5
